symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
AMD,2020-12-31,USD,1071000000,86000000,None,-513000000,867000000,585000000,294000000,219000000,417000000,2490000000,-952000000,6000000,200000000,0,0,None,None,None,None,None,None,None,85000000,None,125000000,None,2490000000,8962000000,6143000000,1595000000,2290000000,1399000000,2189000000,2819000000,641000000,912000000,289000000,229000000,289000000,63000000,63000000,695000000,378000000,373000000,3125000000,2417000000,468000000,15000000,0,0,708000000,201000000,330000000,None,330000000,330000000,75000000,177000000,5837000000,131000000,-4605000000,12000000,1211000000,4347000000,9684000000,6723000000,5416000000,1369000000,995000000,1983000000,3323000000,None,8000000,55000000,47000000,9676000000,-47000000,217000000,312000000,1280000000,-1210000000,101000000,2490000000,2507000000,1327000000,1639000000,Common Stock,Advanced Micro Devices Inc,"Advanced Micro Devices, Inc. (AMD) is an American multinational semiconductor company based in Santa Clara, California, that develops computer processors and related technologies for business and consumer markets. AMD's main products include microprocessors, motherboard chipsets, embedded processors and graphics processors for servers, workstations, personal computers and embedded system applications.",2488,NASDAQ,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,"2485 AUGUSTINE DRIVE, SANTA CLARA, CA, US",December,2021-12-31,197008196000,4055000000,47.11,1.49,6.21,0,0,2.57,13.55,0.192,0.222,0.213,0.474,16434000000,7929000000,2.57,-0.454,0.488,153.59,47.11,28.09,11.99,24.71,11.09,43.76,1.95,164.46,72.5,128.78,112.69,1627360000,None,1995-04-27,91.7100,0.9997819
AES,2019-12-31,USD,2466000000,994000000,None,-79000000,-123000000,1024000000,2405000000,-73000000,-28000000,478000000,-2721000000,-86000000,291000000,None,None,None,362000000,362000000,None,None,None,None,-410000000,None,-359000000,-18000000,303000000,33648000000,5231000000,1029000000,1429000000,487000000,1610000000,29007000000,22574000000,8505000000,1528000000,469000000,1059000000,966000000,966000000,400000000,1836000000,3193000000,30652000000,5096000000,1311000000,117000000,19000000,1868000000,22435000000,67000000,318000000,16000000,None,318000000,1917000000,2917000000,2996000000,1867000000,-692000000,8000000,663952656,2349000000,10189000000,7840000000,7840000000,671000000,196000000,None,1598000000,318000000,-1050000000,318000000,1050000000,-208000000,-92000000,977000000,1045000000,655000000,352000000,1219000000,302000000,149000000,1705000000,2750000000,Common Stock,The AES Corporation,"The AES Corporation is a Fortune 500 company that generates and distributes electrical power. AES is headquartered in Arlington, Virginia.",874761,NYSE,USD,USA,ENERGY & TRANSPORTATION,COGENERATION SERVICES & SMALL POWER PRODUCERS,"4300 WILSON BOULEVARD, ARLINGTON, VA, US",December,2021-12-31,14074332000,3601000000,None,1.684,2.959,0,0.0302,-0.61,16.62,-0.0367,0.228,0.0471,-0.204,11141000000,2711000000,-0.61,-0.057,0.082,29.35,-,12.89,1.263,5.81,3.078,10.96,0.861,28.15,19.76,22.78,24.17,666714000,2022-02-15,2022-01-31,19.9000,0.3762102
AFL,2020-12-31,USD,5958000000,264000000,None,604000000,-52000000,1255000000,None,-52000000,None,4778000000,-4619000000,-1115000000,None,1537000000,1537000000,None,769000000,769000000,None,None,1545000000,None,-1485000000,34000000,245000000,21000000,4778000000,165086000000,6459000000,5141000000,6424000000,None,35000000,870000000,601000000,656000000,269000000,None,269000000,134651000000,144119000000,1283000000,37934000000,-131629000000,131527000000,7899000000,None,None,None,7899000000,118967000000,154000000,15549000000,None,None,15549000000,7899000000,118967000000,33559000000,15904000000,37984000000,135000000,692454000,-6150000000,22147000000,28297000000,None,4416000000,3420000000,None,6192000000,-212000000,-242000000,-242000000,242000000,19021000000,-28000000,36000000,41000000,4159000000,-619000000,242000000,4778000000,6249000000,4401000000,4442000000,Common Stock,Aflac Incorporated,Aflac Inc. (American Family Life Assurance Company) is an American insurance company and is the largest provider of supplemental insurance in the United States.,4977,NYSE,USD,USA,FINANCE,ACCIDENT & HEALTH INSURANCE,"1932 WYNNTON RD, COLUMBUS, GA, US",December,2021-12-31,40258888000,5601000000,9.69,0.93,50.99,1.32,0.0268,6.39,32.82,0.196,0.252,0.0215,0.13,22105999000,9104000000,6.39,0.161,-0.081,62.92,9.69,12.02,1.821,1.239,1.948,-,0.93,66.55,46.59,61.52,56.76,649861000,2022-03-01,2022-02-15,44.4700,-0.1593573
A,2020-10-31,USD,921000000,432000000,None,378000000,175000000,308000000,119000000,107000000,68000000,719000000,-147000000,-717000000,-540000000,469000000,469000000,None,222000000,222000000,None,None,499000000,None,-409000000,None,59000000,2000000,719000000,9627000000,3415000000,1441000000,1466000000,720000000,1127000000,6393000000,845000000,1029000000,4433000000,831000000,3602000000,30000000,158000000,25000000,216000000,776000000,4754000000,1467000000,354000000,832000000,75000000,75000000,3612000000,None,2284000000,75000000,2284000000,2359000000,285000000,614000000,4873000000,None,81000000,3000000,306000000,939000000,5271000000,4332000000,2502000000,846000000,1496000000,495000000,2325000000,8000000,-78000000,-70000000,78000000,5335000000,66000000,119000000,186000000,842000000,123000000,78000000,719000000,711000000,846000000,1106000000,Common Stock,Agilent Technologies Inc,"Agilent Technologies, Inc. is an American analytical instrumentation development and manufacturing company that offers its products and services to markets worldwide. Its global headquarters is located in Santa Clara, California.",1090872,NYSE,USD,USA,LIFE SCIENCES,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS,"5301 STEVENS CREEK BLVD, SANTA CLARA, CA, US",October,2022-01-31,40167944000,1779000000,33.93,2.61,17.18,0.792,0.0066,3.941,21.29,0.187,0.225,0.0908,0.242,6445000000,3407000000,3.941,0,0.081,173.35,33.93,26.95,6.23,7.27,6.26,22.71,1.043,179.11,111.87,144.13,151.88,300366000,2022-04-27,2022-04-04,102.0900,0.3477228
APD,2020-09-30,USD,6440300000,170700000,162800000,-31900000,-214000000,1185000000,2509000000,-219200000,5200000,1931100000,-3560000000,3284700000,-54900000,None,None,None,1103600000,1103600000,None,None,4895800000,None,34100000,None,6165000000,None,1886700000,25168500000,8684900000,5253000000,6357900000,404800000,1369800000,16483600000,11964700000,13211500000,1327300000,435800000,891500000,1575500000,1432200000,1104900000,482900000,943100000,12725400000,2416700000,546200000,371700000,477700000,7700000,10308700000,406500000,7900100000,470000000,None,7907800000,246300000,1916000000,12079800000,2000000000,14875700000,249400000,221000000,2998200000,8856300000,5858100000,5858100000,2237600000,775900000,83900000,884000000,None,-109300000,155500000,109300000,33800000,30700000,1150500000,34500000,2365100000,478400000,109300000,1901000000,2122200000,2474400000,2508900000,Common Stock,Air Products and Chemicals Inc,"Air Products and Chemicals, Inc. is an American international corporation whose principal business is selling gases and chemicals for industrial uses. Air Products' headquarters is in Allentown, Pennsylvania.",2969,NYSE,USD,USA,LIFE SCIENCES,INDUSTRIAL INORGANIC CHEMICALS,"7201 HAMILTON BLVD, ALLENTOWN, PA, US",September,2021-12-31,53296333000,3657100000,24.55,1.298,62.35,6,0.0276,9.79,49.35,0.199,0.213,0.0547,0.154,10942000000,3136900000,9.79,0.163,0.261,312.05,24.55,23.53,4.871,3.881,5.24,14.17,0.831,314.83,228.44,280.08,285.02,221717000,2022-05-09,2022-03-31,297.8600,0.3425584
AKAM,2019-12-31,USD,1058304000,173687000,3731000,-22008000,52782000,440674000,562077000,64471000,None,478035000,-1667934000,-35677000,None,334519000,334519000,None,None,None,None,None,1135629000,185150000,-92257000,None,-645307000,None,478035000,7006886000,2231613000,393745000,2680000000,None,551943000,5595723000,1152153000,1878910000,1779696000,179431000,1600265000,3942089000,1655834000,2286255000,17604000,173062000,3348928000,693336000,138946000,75591000,139463000,139463000,2686799000,831644000,1839791000,139463000,1839791000,1839791000,8843000,90065000,3657958000,0,47996000,1620000,162000843,1861748000,2849372000,987624000,987624000,548918000,1039976000,261365000,1364110000,34355000,-49364000,34355000,49364000,2893617000,-1428000,402100000,38600000,531385000,53350000,49364000,478035000,481803000,580749000,619349000,Common Stock,Akamai Technologies Inc,"Akamai Technologies, Inc. is a global content delivery network (CDN), cybersecurity, and cloud service company, providing web and Internet security services.",1086222,NASDAQ,USD,USA,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC","145 BROADWAY, CAMBRIDGE, MA, US",December,2021-12-31,16958130000,1161175000,26.8,0.917,28.14,0,0,3.93,21.28,0.188,0.233,0.0635,0.148,3461223000,2192267000,3.93,0.425,0.07,135.13,26.8,16.92,4.899,3.57,5.19,13.29,0.54,120.68,92.64,112.71,112.56,161000000,None,None,86.3800,0.4142109
ALK,2020-12-31,USD,-234000000,352000000,None,173000000,460000000,420000000,261000000,160000000,None,-1324000000,-593000000,1981000000,400000000,31000000,31000000,None,45000000,45000000,None,None,None,None,-31000000,None,1154000000,None,-1324000000,14046000000,4006000000,1370000000,3346000000,57000000,480000000,10040000000,6211000000,3531000000,2050000000,107000000,2050000000,1976000000,None,1976000000,123000000,379000000,11058000000,4293000000,108000000,1544000000,1138000000,5000000,6765000000,1558000000,3495000000,1138000000,2357000000,3500000000,951000000,524000000,2988000000,674000000,3764000000,1000000,124217590,-1425000000,3566000000,4991000000,1441000000,-1775000000,908000000,None,5341000000,31000000,-98000000,31000000,98000000,None,17000000,None,420000000,-1840000000,-516000000,98000000,-1324000000,-1353000000,-1742000000,-1333000000,Common Stock,Alaska Air Group Inc,"Alaska Air Group is an airline holding company based in SeaTac, Washington, United States.",766421,NYSE,USD,USA,ENERGY & TRANSPORTATION,"AIR TRANSPORTATION, SCHEDULED","19300 INTERNATIONAL BOULEVARD, SEATTLE, WA, US",December,2021-12-31,7248754000,137000000,15.27,1.3,30.19,0,0,3.77,49.38,0.0774,-0.0416,-0.0115,0.141,6176000000,939000000,3.77,0.486,1.35,72.92,15.27,13.83,1.174,1.948,1.356,7.34,1.546,74.25,46.26,54.39,57.59,125912000,2020-03-05,2020-02-14,52.0000,-0.2324723
ALB,2020-12-31,USD,798914000,120626000,25991000,-31519000,-158022000,231984000,850477000,-100118000,-51978000,446615000,-863573000,177261000,None,0,0,None,193879000,161818000,None,0,452163000,None,40437000,None,112602000,None,375764000,10450946000,2206184000,746724000,35000000,750237000,683136000,8460334000,5354625000,2073016000,2014625000,349105000,1665520000,642108000,656244000,35000,116427000,219268000,6182719000,1801849000,483221000,None,806429000,804677000,4837935000,58543000,3572058000,804677000,2767381000,3572058000,119099000,629377000,4268227000,None,3155252000,1069000,106842000,994853000,3128909000,2134056000,2134056000,505812000,429827000,59214000,536676000,None,-33081000,-68316000,33081000,-28800000,-59177000,203600000,25507000,430189000,54425000,73116000,375764000,445367000,505812000,488777000,Common Stock,Albemarle Corporation,"Albemarle Corporation is a fine chemical manufacturing company based in Charlotte, North Carolina.",915913,NYSE,USD,USA,LIFE SCIENCES,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS","4250 CONGRESS STREET, SUITE 900, CHARLOTTE, NC, US",December,2021-12-31,22465251000,848804000,181.08,1.284,48.07,1.56,0.0085,1.06,28.73,0.0372,0.179,0.0347,0.0389,3327957000,1008471000,1.06,3.525,0.017,245.9,181.08,33.11,6.75,3.991,7.37,54.63,1.527,291.01,132.74,223.76,217.29,117037000,2022-01-03,2021-12-16,147.5200,1.0197152
ARE,2020-12-31,USD,882510000,182151000,None,-1122000,69260000,6939000,4015864000,-2804000,None,827171000,-3278161000,2750356000,-400000000,None,0,None,533000000,532980000,0,2315862000,4397651000,None,2315862000,None,355016000,311000,770959000,22827878000,597705000,568532000,568532000,None,None,1016536000,31130000,None,286100000,286100000,None,18424721000,332349000,None,110701000,19173597000,9384100000,1146016000,None,None,None,99991000,7232370000,633825000,7563286000,99991000,7232370000,7563286000,484253000,89399000,11725712000,None,None,1367000,136690329,2159669000,3569438000,1409769000,530224000,1280124000,133341000,None,879545000,None,-171609000,257860000,171609000,1886620000,-52520000,None,698104000,827171000,None,232277000,1709593000,774083000,1280124000,1978228000,Common Stock,Alexandria Real Estate Equities Inc,"Alexandria Real Estate Equities, Inc. is an American real estate investment trust that invests in office buildings and laboratories leased to tenants in the life science and technology industries.",1035443,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,"26 NORTH EUCLID AVENUE, PASADENA, CA, US",December,2021-12-31,30977761000,1296609000,50.7,844.2,102.44,4.48,0.0238,3.82,14.47,0.269,0.249,0.0125,0.0403,2126405000,1502850000,3.82,-0.856,0.262,231.45,50.7,51.55,14.57,1.834,18.24,23.83,0.843,224.95,150.77,202.32,198.09,159943000,2022-01-14,2021-12-30,178.2200,0.102983
ALGN,2019-12-31,USD,662174000,102354000,None,49404000,190017000,93538000,154916000,139777000,29110000,1775888000,-231506000,-30808000,None,0,0,None,None,None,None,20314000,None,None,20314000,None,399860000,None,442776000,2500702000,1633419000,550425000,1186829000,112051000,599933000,747032000,631730000,229516000,75692000,11768000,63924000,636404000,0,636404000,24417000,39610000,1154533000,970970000,87250000,599265000,15737000,15737000,37306000,59200000,0,15737000,None,59200000,304221000,37306000,1346169000,None,439912000,8000,78433000,1743897000,2406796000,662899000,662899000,542493000,1072053000,157361000,1201404000,None,12482000,12482000,None,2420565000,7676000,None,73100000,555123000,112347000,None,442776000,444862000,542493000,615593000,Common Stock,Align Technology Inc,"Align Technology is a manufacturer of 3D digital scanners and the Invisalign clear aligners used in orthodontics. It is headquartered in San Jose, California.",1097149,NASDAQ,USD,USA,LIFE SCIENCES,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES","2820 ORCHARD PARKWAY, SAN JOSE, CA, US",December,2021-12-31,40416948000,1081921000,52.9,2.2,46.0,0,0,9.69,50.09,0.195,0.247,0.113,0.225,3952584000,2935355000,9.69,0.205,0.236,650.67,52.9,39.37,10.23,10.85,9.68,39.18,1.673,737.45,432.09,545.98,622.19,78853000,None,None,279.0400,0.3323784
ALLE,2020-12-31,USD,490300000,147000000,None,19500000,80100000,78000000,47100000,1900000,7800000,314500000,-56700000,-321900000,-100000,208800000,208800000,None,117300000,117300000,None,None,None,None,-204300000,None,111700000,None,314300000,3069400000,1145000000,480400000,480400000,283100000,321800000,2043600000,294900000,535200000,1306100000,487100000,819000000,17400000,17400000,None,28100000,196700000,2236800000,521500000,220400000,None,200000,200000,1715300000,None,2878800000,200000,1429400000,2878800000,300900000,100800000,829400000,None,985600000,900000,91212741,315300000,2668100000,2352800000,1541100000,403500000,635700000,54400000,868300000,900000,-51100000,900000,51100000,2719200000,13000000,46500000,31500000,365200000,50900000,51100000,314500000,375800000,416300000,447800000,Common Stock,Allegion plc,"Allegion plc is an American-Irish provider based in Dublin of security products, for homes and businesses. It comprises thirty one global brands, including CISA, Interflex, LCN, Schlage and Von Duprin.",1579241,NYSE,USD,USA,TRADE & SERVICES,"SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES","BLOCK D IVEAGH COURT, HARCOURT ROAD, DUBLIN 2, IE",December,2021-12-31,10155319000,613300000,21.55,1.872,8.61,1.44,0.0142,5.34,31.89,0.169,0.189,0.111,0.606,2867400000,1204900000,5.34,0.246,-0.025,143.85,21.55,20.28,3.542,13.27,3.876,16.91,1.152,147.91,106.57,123.44,133.02,88230000,2022-03-31,2022-03-15,116.3800,-0.0655211
LNT,2020-12-31,USD,501000000,274000000,None,-223000000,466000000,615000000,1439000000,468000000,None,624000000,-951000000,488000000,52000000,None,None,None,377000000,377000000,None,247000000,1250000000,None,247000000,None,38000000,None,624000000,17710000000,887000000,54000000,54000000,217000000,494000000,18840000000,14336000000,None,None,None,None,630000000,485000000,485000,123000000,2002000000,12022000000,1297000000,377000000,None,397000000,389000000,10538000000,None,6777000000,8000000,6769000000,7166000000,207000000,374000000,5688000000,None,2994000000,2000000,249868415,2221000000,3416000000,1195000000,449000000,740000000,124000000,None,1416000000,None,-275000000,None,275000000,3416000000,-14000000,None,615000000,567000000,-57000000,275000000,624000000,622000000,842000000,1457000000,Common Stock,Alliant Energy Corporation,"Alliant Energy is a public utility holding company headquartered in Madison, Wisconsin providing power in Iowa and Wisconsin.",352541,NASDAQ,USD,USA,ENERGY & TRANSPORTATION,ELECTRIC & OTHER SERVICES COMBINED,"4902 NORTH BILTMORE LANE, SUITE 1000, MADISON, WI, US",December,2021-12-31,14495220000,1443000000,22.0,3.201,23.91,1.61,0.0306,2.63,14.66,0.18,0.214,0.0271,0.111,3669000000,1556000000,2.63,0.381,0.135,61.67,22.0,20.62,3.951,2.389,5.91,14.12,0.414,61.92,45.09,59.27,58.19,250479000,2022-02-15,2022-01-28,51.5300,-0.0582968
ALL,2020-12-31,USD,5491000000,24069000000,None,176000000,139000000,687000000,308000000,-14000000,None,5576000000,-3441000000,-2011000000,None,1737000000,1737000000,None,776000000,668000000,108000000,None,1189000000,0,-1674000000,None,39000000,None,5576000000,125987000000,8177000000,377000000,8177000000,None,None,9119000000,1057000000,2810000000,453000000,453000000,2369000000,59540000000,7609000000,6807000000,-23499000000,-86926000000,95770000000,84000000,None,None,None,None,1355000000,None,7825000000,None,None,7825000000,1355000000,77841000000,30217000000,31331000000,52767000000,9000000,304000000,38008000000,41909000000,6783000000,None,31775000000,124000000,None,6233000000,-213000000,-318000000,None,318000000,39936000000,4000000,353000000,118000000,6959000000,1373000000,318000000,5429000000,6930000000,7277000000,7395000000,Common Stock,The Allstate Corporation,"The Allstate Corporation is an American insurance company, headquartered in Northfield Township, Illinois.",899051,NYSE,USD,USA,FINANCE,"FIRE, MARINE & CASUALTY INSURANCE","2775 SANDERS ROAD, NORTHBROOK, IL, US",December,2021-12-31,34562220000,8085000000,25.0,3.12,82.59,3.24,0.0281,4.967,171.6,0.0316,0.138,0.0388,0.186,50588000000,13969000000,4.967,-0.676,0.187,131.92,25.0,11.86,0.683,1.403,0.841,-,0.815,137.65,104.71,120.49,126.14,278346000,2022-01-03,2022-02-25,109.9300,-0.02241
GOOGL,2020-12-31,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,None,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,61914000000,Common Stock,Alphabet Inc,"Alphabet Inc. is an American multinational conglomerate headquartered in Mountain View, California. It was created through a restructuring of Google on October 2, 2015, and became the parent company of Google and several former Google subsidiaries. The two co-founders of Google remained as controlling shareholders, board members, and employees at Alphabet. Alphabet is the world's fourth-largest technology company by revenue and one of the world's most valuable companies.",1652044,NASDAQ,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","1600 AMPHITHEATRE PARKWAY, MOUNTAIN VIEW, CA, US",December,2021-12-31,1777366204000,91144004000,23.97,0.916,380.04,0,0,112.2,385.89,0.295,0.305,0.145,0.321,257637007000,146698000000,112.2,0.377,0.324,3454.77,23.97,22.83,6.9,6.85,6.26,15.58,1.07,3030.93,1994,2773.8,2713.43,300755000,None,None,1752.6400,0.308536
GOOG,2020-12-31,USD,65124000000,2004000000,None,6833000000,7854000000,13697000000,22281000000,6524000000,None,40269000000,-32773000000,-24408000000,None,31149000000,31149000000,None,None,None,None,None,None,None,-31149000000,None,7943000000,None,40269000000,319616000000,174296000000,26465000000,136694000000,728000000,31384000000,146720000000,84749000000,41713000000,22620000000,1445000000,21175000000,138984000000,22103000000,110229000000,5490000000,3953000000,97072000000,56834000000,5589000000,3024000000,1100000000,0,40238000000,1100000000,15319000000,999000000,14000000000,15319000000,47008000000,2269000000,222544000000,None,163401000000,58510000000,675222000,97795000000,182527000000,84732000000,84732000000,41224000000,28998000000,27573000000,56571000000,None,-135000000,1865000000,135000000,994000000,-637000000,None,13697000000,48082000000,7813000000,135000000,40269000000,42134000000,48217000000,61914000000,Common Stock,Alphabet Inc,"Alphabet Inc. is an American multinational conglomerate headquartered in Mountain View, California. It was created through a restructuring of Google on October 2, 2015, and became the parent company of Google and several former Google subsidiaries. The two co-founders of Google remained as controlling shareholders, board members, and employees at Alphabet. Alphabet is the world's fourth-largest technology company by revenue and one of the world's most valuable companies.",1652044,NASDAQ,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","1600 AMPHITHEATRE PARKWAY, MOUNTAIN VIEW, CA, US",December,2021-12-31,1778393547000,91144004000,23.98,0.916,380.04,0,0,112.2,385.89,0.295,0.305,0.145,0.321,257637007000,146698000000,112.2,0.377,0.324,3506.11,23.98,22.88,6.9,6.85,6.26,15.58,1.07,3042,2010,2775.53,2739.73,315639000,None,None,1751.8800,0.3102871
MO,2019-12-31,USD,8385000000,3942000000,None,24000000,-22000000,257000000,231000000,-20000000,-2000000,4454000000,-143000000,-5396000000,0,0,0,None,6290000000,6290000000,None,None,1993000000,None,None,None,2846000000,None,-1293000000,49271000000,4824000000,2117000000,2117000000,2293000000,152000000,20909000000,1999000000,3075000000,17864000000,12687000000,5177000000,23581000000,23581000000,None,262000000,1003000000,42914000000,8174000000,325000000,362000000,1000000000,0,34740000000,None,28042000000,1000000000,27042000000,28042000000,6849000000,345000000,6222000000,34358000000,36539000000,935000000,1857981554,12711000000,23830000000,7415000000,7085000000,10326000000,33000000,168000000,535000000,None,-1280000000,42000000,1322000000,25110000000,None,182000000,44000000,771000000,2064000000,1322000000,-1298000000,-1610000000,2093000000,2137000000,Common Stock,Altria Group Inc,"Altria Group, Inc. (previously known as Philip Morris Companies, Inc.) is an American corporation and one of the world's largest producers and marketers of tobacco, cigarettes and related products. It operates worldwide and is headquartered in unincorporated Henrico County, Virginia, just outside the city of Richmond.",764180,NYSE,USD,USA,MANUFACTURING,CIGARETTES,"6601 WEST BROAD STREET, RICHMOND, VA, US",December,2021-12-31,93857309000,12164000000,38.53,8.76,1.765,3.52,0.0726,1.336,11.44,0.117,0.565,0.171,0.364,21110999000,13940000000,1.336,-0.149,0.006,54.08,38.53,10.78,4.446,27.3,5.58,22.42,0.637,52.17,40.96,49.42,47.96,1823180000,2022-01-10,2021-12-22,49.9100,0.0105284
AMZN,2020-12-31,USD,66064000000,5087000000,None,18745000000,2849000000,25251000000,40140000000,-8169000000,2849000000,21331000000,-59611000000,-1104000000,None,None,None,None,None,None,None,None,10525000000,None,None,None,5967000000,618000000,21331000000,321195000000,132733000000,42122000000,84396000000,23795000000,24542000000,148451000000,150667000000,None,19998000000,4981000000,15017000000,116207000000,None,42274000000,233000000,22778000000,227791000000,126385000000,72539000000,23208000000,11529000000,59000000,103306000000,18060000000,33174000000,1155000000,31816000000,33174000000,44138000000,17017000000,93404000000,1837000000,52551000000,5000000,503000000,102560000000,384452000000,281892000000,233307000000,22899000000,39576000000,42740000000,49985000000,555000000,-1647000000,555000000,1647000000,386099000000,2371000000,16200000000,9009000000,24194000000,2900000000,1647000000,21331000000,22137000000,25841000000,34850000000,Common Stock,Amazon.com Inc,"Amazon.com, Inc. is an American multinational technology company which focuses on e-commerce, cloud computing, digital streaming, and artificial intelligence. It is one of the Big Five companies in the U.S. information technology industry, along with Google, Apple, Microsoft, and Facebook. The company has been referred to as one of the most influential economic and cultural forces in the world, as well as the world's most valuable brand.",1018724,NASDAQ,USD,USA,TRADE & SERVICES,RETAIL-CATALOG & MAIL-ORDER HOUSES,"410 TERRY AVENUE NORTH, SEATTLE, WA, US",December,2021-12-31,1565087105000,59174998000,47.46,2.724,271.6,0,0,64.81,928.5,0.071,0.053,0.0419,0.288,469822013000,197478000000,64.81,0.975,0.094,4100.54,47.46,52.63,3.331,11.23,3.349,21.19,1.127,3773.08,2707.04,3171.98,3351.88,508844000,None,None,3256.9300,0.7625606
