symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
ALB,2018-12-31,USD,546165000,64998000,21459000,73730000,174532000,200698000,699991000,97448000,124067000,739139000,-303695000,-786526000,None,500000000,500000000,None,159352000,144596000,None,None,0,None,-496367000,None,-581983000,-37927000,693562000,7581674000,1998421000,555320000,555346000,700540000,738367000,5583253000,3021084000,1777979000,1953312000,386143000,1567169000,519571000,528722000,26000,84790000,80135000,3996353000,1183173000,522516000,None,307294000,307294000,2803243000,None,1705210000,307294000,1397916000,1705210000,353363000,526942000,3585321000,None,2566050000,1056000,105616000,1217256000,3374950000,2157694000,2157694000,911540000,446090000,70054000,335195000,None,-19300000,-72256000,19300000,199928000,-64434000,170000000,27979000,838388000,144826000,52405000,693562000,568548000,911540000,885667000,Common Stock,Albemarle Corporation,"Albemarle Corporation is a fine chemical manufacturing company based in Charlotte, North Carolina.",915913,NYSE,USD,USA,LIFE SCIENCES,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS","4250 CONGRESS STREET, SUITE 900, CHARLOTTE, NC, US",December,2021-12-31,22465251000,848804000,181.08,1.284,48.07,1.56,0.0085,1.06,28.73,0.0372,0.179,0.0347,0.0389,3327957000,1008471000,1.06,3.525,0.017,245.9,181.08,33.11,6.75,3.991,7.37,54.63,1.527,291.01,132.74,223.76,217.29,117037000,2022-01-03,2021-12-16,77.0700,-0.3973727
ARE,2018-12-31,USD,570339000,127093000,None,21909000,77502000,7865000,1964348000,-435000,None,402793000,-2161760000,1588433000,None,None,13976000,None,385800000,380632000,5207000,1293301000,5658105000,None,1279325000,None,-5056000,-2068000,379312000,14464956000,272130000,234181000,234181000,None,None,421872000,14787000,None,150340000,150340000,None,12151200000,237507000,None,51639000,12904079000,6570242000,612812000,None,None,None,208000000,4292293000,134808000,5478255000,4606000,4292293000,5478255000,-86609000,63897000,7341965000,None,None,1110000,111011816,631594000,1205971000,574377000,381120000,57217000,90405000,None,574377000,None,-157495000,23249000,157495000,1363466000,1122000,None,477661000,402793000,None,158617000,237961000,368624000,57217000,534878000,Common Stock,Alexandria Real Estate Equities Inc,"Alexandria Real Estate Equities, Inc. is an American real estate investment trust that invests in office buildings and laboratories leased to tenants in the life science and technology industries.",1035443,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,"26 NORTH EUCLID AVENUE, PASADENA, CA, US",December,2021-12-31,30977761000,1296609000,50.7,844.2,102.44,4.48,0.0238,3.82,14.47,0.269,0.249,0.0125,0.0403,2126405000,1502850000,3.82,-0.856,0.262,231.45,50.7,51.55,14.57,1.834,18.24,23.83,0.843,224.95,150.77,202.32,198.09,159943000,2022-01-14,2021-12-30,115.2400,-0.1175435
ALGN,2017-12-31,USD,554681000,114601000,None,-11503000,142455000,54727000,223312000,109224000,24109000,400235000,6927000,-369434000,None,300002000,300002000,None,None,None,None,16635000,None,None,-283367000,None,187441000,-4733000,231418000,1784009000,1158367000,449511000,721542000,31688000,322825000,610742000,348793000,135808000,89068000,24454000,64614000,366585000,94554000,272031000,80948000,43893000,629721000,500051000,36776000,266842000,None,None,15579000,None,0,None,None,None,194198000,15579000,1154288000,None,267274000,8000,80040000,1116947000,1473413000,356466000,356466000,353611000,738431000,97559000,763336000,None,6948000,11188000,None,9000000,4240000,None,37700000,361580000,130162000,None,231418000,232927000,353611000,391311000,Common Stock,Align Technology Inc,"Align Technology is a manufacturer of 3D digital scanners and the Invisalign clear aligners used in orthodontics. It is headquartered in San Jose, California.",1097149,NASDAQ,USD,USA,LIFE SCIENCES,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES","2820 ORCHARD PARKWAY, SAN JOSE, CA, US",December,2021-12-31,40416948000,1081921000,52.9,2.2,46.0,0,0,9.69,50.09,0.195,0.247,0.113,0.225,3952584000,2935355000,9.69,0.205,0.236,650.67,52.9,39.37,10.23,10.85,9.68,39.18,1.673,737.45,432.09,545.98,622.19,78853000,None,None,222.1900,1.3113492
ALLE,2018-12-31,USD,457800000,153700000,None,47200000,96000000,82300000,49100000,8600000,19700000,435400000,-443800000,-183400000,-600000,67300000,67300000,None,0,79400000,None,None,0,None,-64100000,None,-169400000,None,434900000,2810200000,931600000,283800000,283800000,280300000,324900000,1891300000,276700000,472100000,1430100000,547100000,883000000,16000000,16000000,None,19600000,87200000,2156200000,520800000,235000000,None,35300000,35300000,1670700000,None,2915000000,35300000,1409500000,2915000000,166500000,28800000,651000000,None,873600000,900000,94700000,433800000,2678400000,2244600000,1558400000,525800000,647500000,54400000,740200000,800000,-54000000,800000,54000000,700000,3400000,46200000,36300000,474700000,39800000,54000000,435400000,374000000,528700000,565000000,Common Stock,Allegion plc,"Allegion plc is an American-Irish provider based in Dublin of security products, for homes and businesses. It comprises thirty one global brands, including CISA, Interflex, LCN, Schlage and Von Duprin.",1579241,NYSE,USD,USA,TRADE & SERVICES,"SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES","BLOCK D IVEAGH COURT, HARCOURT ROAD, DUBLIN 2, IE",December,2021-12-31,10155319000,613300000,21.55,1.872,8.61,1.44,0.0142,5.34,31.89,0.169,0.189,0.111,0.606,2867400000,1204900000,5.34,0.246,-0.025,143.85,21.55,20.28,3.542,13.27,3.876,16.91,1.152,147.91,106.57,123.44,133.02,88230000,2022-03-31,2022-03-15,79.7100,0.0018854
LNT,2018-12-31,USD,528000000,247500000,None,1300000,487100000,507000000,1633900000,475400000,None,522300000,-1067000000,531000000,26000000,None,None,None,312200000,312000000,None,197000000,1500000000,None,196600000,None,-8400000,None,522000000,15426000000,785100000,20900000,20900000,211800000,350400000,1747200000,12462400000,None,None,None,None,559000000,431300000,None,80000000,89700000,10840300000,1644100000,543300000,None,697700000,441200000,8996200000,None,5502800000,256500000,5246300000,5944000000,260400000,287200000,4585700000,None,2545900000,2400000,236063279,1549300000,3534000000,1985200000,496000000,694000000,121400000,None,1280300000,None,-247000000,-116800000,247000000,3534500000,-8000000,None,507000000,570000000,48000000,247000000,512100000,524500000,817000000,1324000000,Common Stock,Alliant Energy Corporation,"Alliant Energy is a public utility holding company headquartered in Madison, Wisconsin providing power in Iowa and Wisconsin.",352541,NASDAQ,USD,USA,ENERGY & TRANSPORTATION,ELECTRIC & OTHER SERVICES COMBINED,"4902 NORTH BILTMORE LANE, SUITE 1000, MADISON, WI, US",December,2021-12-31,14495220000,1443000000,22.0,3.201,23.91,1.61,0.0306,2.63,14.66,0.18,0.214,0.0271,0.111,3669000000,1556000000,2.63,0.381,0.135,61.67,22.0,20.62,3.951,2.389,5.91,14.12,0.414,61.92,45.09,59.27,58.19,250479000,2022-02-15,2022-01-28,42.2500,-0.0084487
ALL,2018-12-31,USD,5175000000,23240000000,None,555000000,1348000000,5628000000,277000000,-1052000000,None,26413000000,-1719000000,-3574000000,None,2303000000,2688000000,385000000,748000000,614000000,134000000,None,498000000,557000000,-2058000000,None,-118000000,None,2160000000,112249000000,3526000000,499000000,3526000000,None,None,9263000000,1045000000,2410000000,713000000,713000000,2530000000,81260000000,7505000000,3027000000,-9565000000,25543000000,90937000000,124000000,None,None,None,-1000000,6451000000,None,6451000000,-1000000,None,6451000000,77331000000,76324000000,21312000000,28085000000,44033000000,9000000,332000000,33473000000,39815000000,6342000000,30627000000,27140000000,276000000,None,6333000000,-274000000,-332000000,None,332000000,35865000000,6000000,299000000,105000000,2628000000,468000000,332000000,26413000000,1299000000,2960000000,3065000000,Common Stock,The Allstate Corporation,"The Allstate Corporation is an American insurance company, headquartered in Northfield Township, Illinois.",899051,NYSE,USD,USA,FINANCE,"FIRE, MARINE & CASUALTY INSURANCE","2775 SANDERS ROAD, NORTHBROOK, IL, US",December,2021-12-31,34562220000,8085000000,25.0,3.12,82.59,3.24,0.0281,4.967,171.6,0.0316,0.138,0.0388,0.186,50588000000,13969000000,4.967,-0.676,0.187,131.92,25.0,11.86,0.683,1.403,0.841,-,0.815,137.65,104.71,120.49,126.14,278346000,2022-01-03,2022-02-25,82.6300,-0.2108681
GOOGL,2018-12-31,USD,47971000000,69000000,None,10052000000,3376000000,9035000000,25139000000,2169000000,None,30736000000,-28504000000,-13179000000,None,9075000000,9075000000,None,None,None,None,None,None,None,-9075000000,None,5986000000,-302000000,30736000000,232792000000,135676000000,16701000000,109140000000,1107000000,21193000000,97116000000,59719000000,22788000000,20108000000,2220000000,17888000000,199328000000,15159000000,92439000000,4236000000,2693000000,55164000000,34620000000,4378000000,2180000000,None,0,19280000000,62000000,4062000000,None,3950000000,4062000000,28458000000,3545000000,177628000000,None,134885000000,45049000000,695556000,77270000000,136819000000,59549000000,59549000000,27524000000,24459000000,21419000000,45878000000,None,-114000000,1878000000,114000000,139387000000,378000000,None,9035000000,34913000000,4177000000,114000000,30736000000,29520000000,35027000000,44062000000,Common Stock,Alphabet Inc,"Alphabet Inc. is an American multinational conglomerate headquartered in Mountain View, California. It was created through a restructuring of Google on October 2, 2015, and became the parent company of Google and several former Google subsidiaries. The two co-founders of Google remained as controlling shareholders, board members, and employees at Alphabet. Alphabet is the world's fourth-largest technology company by revenue and one of the world's most valuable companies.",1652044,NASDAQ,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","1600 AMPHITHEATRE PARKWAY, MOUNTAIN VIEW, CA, US",December,2021-12-31,1777366204000,91144004000,23.97,0.916,380.04,0,0,112.2,385.89,0.295,0.305,0.145,0.321,257637007000,146698000000,112.2,0.377,0.324,3454.77,23.97,22.83,6.9,6.85,6.26,15.58,1.07,3030.93,1994,2773.8,2713.43,300755000,None,None,1044.9600,-0.0080122
GOOG,2018-12-31,USD,47971000000,69000000,None,10052000000,3376000000,9035000000,25139000000,2169000000,None,30736000000,-28504000000,-13179000000,None,9075000000,9075000000,None,None,None,None,None,None,None,-9075000000,None,5986000000,-302000000,30736000000,232792000000,135676000000,16701000000,109140000000,1107000000,21193000000,97116000000,59719000000,22788000000,20108000000,2220000000,17888000000,199328000000,15159000000,92439000000,4236000000,2693000000,55164000000,34620000000,4378000000,2180000000,None,0,19280000000,62000000,4062000000,None,3950000000,4062000000,28458000000,3545000000,177628000000,None,134885000000,45049000000,695556000,77270000000,136819000000,59549000000,59549000000,27524000000,24459000000,21419000000,45878000000,None,-114000000,1878000000,114000000,139387000000,378000000,None,9035000000,34913000000,4177000000,114000000,30736000000,29520000000,35027000000,44062000000,Common Stock,Alphabet Inc,"Alphabet Inc. is an American multinational conglomerate headquartered in Mountain View, California. It was created through a restructuring of Google on October 2, 2015, and became the parent company of Google and several former Google subsidiaries. The two co-founders of Google remained as controlling shareholders, board members, and employees at Alphabet. Alphabet is the world's fourth-largest technology company by revenue and one of the world's most valuable companies.",1652044,NASDAQ,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","1600 AMPHITHEATRE PARKWAY, MOUNTAIN VIEW, CA, US",December,2021-12-31,1778393547000,91144004000,23.98,0.916,380.04,0,0,112.2,385.89,0.295,0.305,0.145,0.321,257637007000,146698000000,112.2,0.377,0.324,3506.11,23.98,22.88,6.9,6.85,6.26,15.58,1.07,3042,2010,2775.53,2739.73,315639000,None,None,1035.6100,-0.0103115
MO,2017-12-31,USD,8391000000,3084000000,None,232000000,129000000,227000000,238000000,0,129000000,6967000000,-12988000000,4716000000,12800000000,1673000000,1673000000,None,5415000000,5415000000,None,None,0,None,-1673000000,None,119000000,None,10222000000,43202000000,4344000000,1253000000,1253000000,2225000000,142000000,38858000000,1914000000,2965000000,17707000000,12400000000,5307000000,17952000000,17952000000,0,263000000,1285000000,27784000000,6792000000,374000000,267000000,864000000,0,20992000000,None,13894000000,864000000,13030000000,13894000000,5554000000,283000000,15377000000,31864000000,42251000000,935000000,1901259192,11963000000,24871000000,13877000000,7531000000,9593000000,72000000,241000000,502000000,None,-705000000,31000000,736000000,0,532000000,188000000,21000000,9823000000,-399000000,727000000,10227000000,10377000000,10559000000,10580000000,Common Stock,Altria Group Inc,"Altria Group, Inc. (previously known as Philip Morris Companies, Inc.) is an American corporation and one of the world's largest producers and marketers of tobacco, cigarettes and related products. It operates worldwide and is headquartered in unincorporated Henrico County, Virginia, just outside the city of Richmond.",764180,NYSE,USD,USA,MANUFACTURING,CIGARETTES,"6601 WEST BROAD STREET, RICHMOND, VA, US",December,2021-12-31,93857309000,12164000000,38.53,8.76,1.765,3.52,0.0726,1.336,11.44,0.117,0.565,0.171,0.364,21110999000,13940000000,1.336,-0.149,0.006,54.08,38.53,10.78,4.446,27.3,5.58,22.42,0.637,52.17,40.96,49.42,47.96,1823180000,2022-01-10,2021-12-22,71.4100,0.0560485
AMZN,2018-12-31,USD,30723000000,0,None,4414000000,1314000000,15341000000,13427000000,-4615000000,1314000000,10073000000,-12369000000,-7686000000,None,None,None,None,None,None,None,None,768000000,None,None,None,10317000000,-351000000,10073000000,162648000000,75101000000,31750000000,41250000000,17174000000,16677000000,91662000000,61797000000,33973000000,18658000000,4110000000,14548000000,40567000000,722000000,9500000000,418000000,11202000000,119099000000,68391000000,38192000000,15836000000,9071000000,1371000000,61758000000,16292000000,24965000000,1371000000,23495000000,24965000000,23663000000,17563000000,43549000000,1837000000,19625000000,5000000,491000000,65283000000,231264000000,165981000000,139156000000,12421000000,26350000000,28837000000,27999000000,440000000,-1417000000,440000000,1417000000,232681000000,-183000000,12138000000,475000000,11270000000,1197000000,1417000000,10073000000,9526000000,12687000000,13162000000,Common Stock,Amazon.com Inc,"Amazon.com, Inc. is an American multinational technology company which focuses on e-commerce, cloud computing, digital streaming, and artificial intelligence. It is one of the Big Five companies in the U.S. information technology industry, along with Google, Apple, Microsoft, and Facebook. The company has been referred to as one of the most influential economic and cultural forces in the world, as well as the world's most valuable brand.",1018724,NASDAQ,USD,USA,TRADE & SERVICES,RETAIL-CATALOG & MAIL-ORDER HOUSES,"410 TERRY AVENUE NORTH, SEATTLE, WA, US",December,2021-12-31,1565087105000,59174998000,47.46,2.724,271.6,0,0,64.81,928.5,0.071,0.053,0.0419,0.288,469822013000,197478000000,64.81,0.975,0.094,4100.54,47.46,52.63,3.331,11.23,3.349,21.19,1.127,3773.08,2707.04,3171.98,3351.88,508844000,None,None,1501.9700,0.2843168
AEE,2018-06-30,USD,2170000000,387000000,None,-149000000,-17000000,95000000,2286000000,24000000,-39000000,821000000,-2336000000,205000000,112000000,0,0,None,457000000,451000000,None,74000000,1352000000,None,74000000,None,39000000,None,815000000,9057500000,3620300000,620800000,617013493.09,1358800000,None,5437200000,2698500000,None,2381400000,324800000,2056600000,None,435825413.53,None,99887010.40,117800000,8362100000,5055200000,1861000000,None,2157900000,1173800000,3239519618.82,6460353.91,3674500000,984100000,None,4848300000,767000000,182700000,626600000,10700000,561400000,0,1163937437,,,,,,,,,,,,,,,,,,,,,,,,Common Stock,Amcor plc,"Amcor plc is an Australian-American, UK-domiciled packaging company. It develops and produces flexible packaging, rigid containers, specialty cartons, closures and services for food, beverage, pharmaceutical, medical-device, home and personal-care, and other products.",1748790,NYSE,USD,USA,MANUFACTURING,MISCELLANEOUS MANUFACTURING INDUSTRIES,"83 TOWER ROAD NORTH, WARMLEY, BRISTOL, GB",June,2021-12-31,17862015000,2098000000,19.12,None,2.954,0.475,0.0407,0.617,8.86,0.0698,0.11,0.055,0.205,13588000000,2732000000,0.617,0.057,0.13,12.56,19.12,14.77,1.315,4.03,1.803,12.22,0.412,12.54,9.93,11.88,11.9,1513730000,2022-03-15,2022-02-22,60.8500,0.1130419
