symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
AMD,2019-12-31,USD,493000000,114000000,None,373000000,936000000,222000000,217000000,623000000,137000000,341000000,-149000000,43000000,-70000000,None,None,None,None,None,None,None,None,None,523000000,None,387000000,None,341000000,6028000000,4597000000,1466000000,1503000000,982000000,2056000000,1431000000,500000000,768000000,289000000,210000000,289000000,95000000,58000000,37000000,253000000,357000000,3201000000,2359000000,988000000,4000000,0,0,842000000,242000000,486000000,43000000,486000000,486000000,74000000,157000000,2827000000,53000000,-7095000000,12000000,1170000000,2868000000,6528000000,4613000000,3863000000,631000000,750000000,1547000000,2339000000,None,15000000,109000000,94000000,6513000000,-165000000,142000000,222000000,372000000,31000000,446000000,341000000,349000000,466000000,688000000,Common Stock,Advanced Micro Devices Inc,"Advanced Micro Devices, Inc. (AMD) is an American multinational semiconductor company based in Santa Clara, California, that develops computer processors and related technologies for business and consumer markets. AMD's main products include microprocessors, motherboard chipsets, embedded processors and graphics processors for servers, workstations, personal computers and embedded system applications.",2488,NASDAQ,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,"2485 AUGUSTINE DRIVE, SANTA CLARA, CA, US",December,2021-12-31,197008196000,4055000000,47.11,1.49,6.21,0,0,2.57,13.55,0.192,0.222,0.213,0.474,16434000000,7929000000,2.57,-0.454,0.488,153.59,47.11,28.09,11.99,24.71,11.09,43.76,1.95,164.46,72.5,128.78,112.69,1627360000,None,1995-04-27,45.8600,1.4842904
AES,2018-12-31,USD,2343000000,1003000000,None,117000000,296000000,1007000000,2121000000,206000000,36000000,1565000000,-505000000,-1643000000,-373000000,0,0,None,344000000,344000000,None,None,None,None,-297000000,None,141000000,-54000000,1203000000,32521000000,5015000000,1166000000,1479000000,577000000,1758000000,27784000000,21396000000,8227000000,1495000000,436000000,1059000000,1376000000,1114000000,313000000,807000000,3404000000,29313000000,4399000000,1329000000,109000000,None,1659000000,21639000000,None,368000000,1659000000,None,368000000,1411000000,2723000000,3208000000,1878000000,-1005000000,8000000,662298096,2573000000,10736000000,8163000000,8163000000,909000000,192000000,None,1606000000,310000000,-1056000000,310000000,1056000000,724000000,-147000000,960000000,1003000000,1911000000,708000000,1244000000,985000000,989000000,2967000000,3970000000,Common Stock,The AES Corporation,"The AES Corporation is a Fortune 500 company that generates and distributes electrical power. AES is headquartered in Arlington, Virginia.",874761,NYSE,USD,USA,ENERGY & TRANSPORTATION,COGENERATION SERVICES & SMALL POWER PRODUCERS,"4300 WILSON BOULEVARD, ARLINGTON, VA, US",December,2021-12-31,14074332000,3601000000,None,1.684,2.959,0,0.0302,-0.61,16.62,-0.0367,0.228,0.0471,-0.204,11141000000,2711000000,-0.61,-0.057,0.082,29.35,-,12.89,1.263,5.81,3.078,10.96,0.861,28.15,19.76,22.78,24.17,666714000,2022-02-15,2022-01-31,14.4600,0.3351801
AFL,2019-12-31,USD,5455000000,242000000,None,1860000000,32000000,1323000000,None,32000000,None,3304000000,-3171000000,-1713000000,None,1627000000,1627000000,None,771000000,771000000,None,None,615000000,None,-1538000000,49000000,559000000,-12000000,3304000000,152768000000,5742000000,4896000000,5698000000,None,44000000,581000000,581000000,609000000,140000000,10128000000,140000000,124108000000,772000000,802000000,55201000000,-122149000000,123809000000,117401000000,None,None,None,6569000000,6408000000,161000000,12866000000,None,None,12866000000,117401000000,111870000000,28959000000,14395000000,34291000000,135000000,726793000,-5997000000,22307000000,28304000000,14545000000,4461000000,3089000000,None,4451000000,-177000000,-228000000,-228000000,228000000,18606000000,-1000000,40000000,41000000,4445000000,1141000000,228000000,3304000000,7768000000,4673000000,4714000000,Common Stock,Aflac Incorporated,Aflac Inc. (American Family Life Assurance Company) is an American insurance company and is the largest provider of supplemental insurance in the United States.,4977,NYSE,USD,USA,FINANCE,ACCIDENT & HEALTH INSURANCE,"1932 WYNNTON RD, COLUMBUS, GA, US",December,2021-12-31,40258888000,5601000000,9.69,0.93,50.99,1.32,0.0268,6.39,32.82,0.196,0.252,0.0215,0.13,22105999000,9104000000,6.39,0.161,-0.081,62.92,9.69,12.02,1.821,1.239,1.948,-,0.93,66.55,46.59,61.52,56.76,649861000,2022-03-01,2022-02-15,52.9000,0.1611062
A,2019-10-31,USD,1021000000,239000000,None,355000000,142000000,238000000,156000000,106000000,36000000,1071000000,-1590000000,-299000000,0,723000000,723000000,None,206000000,206000000,None,None,497000000,None,-669000000,None,-866000000,2000000,1071000000,9452000000,3189000000,1382000000,1407000000,679000000,998000000,6468000000,850000000,925000000,4700000000,1107000000,3593000000,30000000,102000000,25000000,198000000,611000000,4704000000,2080000000,354000000,722000000,616000000,616000000,2952000000,None,1786000000,616000000,1791000000,2402000000,774000000,833000000,4748000000,None,-18000000,3000000,309000000,1079000000,5073000000,3994000000,2358000000,941000000,1460000000,404000000,2040000000,36000000,-74000000,36000000,74000000,5147000000,16000000,111000000,128000000,919000000,-152000000,83000000,1071000000,972000000,941000000,1121000000,Common Stock,Agilent Technologies Inc,"Agilent Technologies, Inc. is an American analytical instrumentation development and manufacturing company that offers its products and services to markets worldwide. Its global headquarters is located in Santa Clara, California.",1090872,NYSE,USD,USA,LIFE SCIENCES,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS,"5301 STEVENS CREEK BLVD, SANTA CLARA, CA, US",October,2022-01-31,40167944000,1779000000,33.93,2.61,17.18,0.792,0.0066,3.941,21.29,0.187,0.225,0.0908,0.242,6445000000,3407000000,3.941,0,0.081,173.35,33.93,26.95,6.23,7.27,6.26,22.71,1.043,179.11,111.87,144.13,151.88,300366000,2022-04-27,2022-04-04,75.7500,0.1691619
APD,2019-09-30,USD,5877400000,162800000,171600000,-41800000,-102400000,1082800000,1989700000,-105400000,3000000,1809400000,-2113400000,-1370500000,3900000,None,None,None,994000000,994000000,None,None,0,None,68100000,None,2393500000,None,1760000000,18942800000,4618300000,2248700000,2414700000,388300000,1260200000,14324500000,10337600000,11996100000,1216600000,419500000,797100000,1500400000,1276200000,166000000,477700000,604100000,7554500000,1820900000,519300000,296600000,98600000,58200000,5733600000,None,3267800000,40400000,None,3326000000,206700000,1712400000,11053600000,2029500000,14138400000,249400000,220000000,2914400000,8918900000,6004500000,5975500000,2144400000,750000000,72900000,908500000,None,-137000000,78400000,137000000,None,66700000,1049700000,33100000,2240100000,480100000,137000000,1760000000,1126300000,2377100000,2410200000,Common Stock,Air Products and Chemicals Inc,"Air Products and Chemicals, Inc. is an American international corporation whose principal business is selling gases and chemicals for industrial uses. Air Products' headquarters is in Allentown, Pennsylvania.",2969,NYSE,USD,USA,LIFE SCIENCES,INDUSTRIAL INORGANIC CHEMICALS,"7201 HAMILTON BLVD, ALLENTOWN, PA, US",September,2021-12-31,53296333000,3657100000,24.55,1.298,62.35,6,0.0276,9.79,49.35,0.199,0.213,0.0547,0.154,10942000000,3136900000,9.79,0.163,0.261,312.05,24.55,23.53,4.871,3.881,5.24,14.17,0.831,314.83,228.44,280.08,285.02,221717000,2022-05-09,2022-03-31,221.8600,0.3281054
AKAM,2018-12-31,USD,1008327000,24854000,18501000,50741000,34577000,434520000,405741000,30445000,None,298373000,-506533000,233608000,None,750000000,750000000,None,None,None,None,None,1132185000,119945000,-567447000,None,722558000,-12844000,298373000,5461770000,2535354000,1036455000,1036455000,None,479889000,3090760000,910618000,1677219000,1655752000,168348000,1487404000,1263822000,209066000,855650000,18711000,116067000,2269910000,1210709000,99089000,73640000,686552000,686552000,1103553000,None,1560632000,686552000,686400000,1560632000,27681000,160940000,3191860000,0,-430890000,1629000,162904550,1721587000,2675072000,953485000,953485000,362499000,1091420000,246165000,1399490000,26940000,-43202000,26940000,43202000,2718274000,-3148000,401200000,33311000,343089000,44716000,43202000,298373000,271391000,386291000,419602000,Common Stock,Akamai Technologies Inc,"Akamai Technologies, Inc. is a global content delivery network (CDN), cybersecurity, and cloud service company, providing web and Internet security services.",1086222,NASDAQ,USD,USA,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC","145 BROADWAY, CAMBRIDGE, MA, US",December,2021-12-31,16958130000,1161175000,26.8,0.917,28.14,0,0,3.93,21.28,0.188,0.233,0.0635,0.148,3461223000,2192267000,3.93,0.425,0.07,135.13,26.8,16.92,4.899,3.57,5.19,13.29,0.54,120.68,92.64,112.71,112.56,161000000,None,None,61.0800,-0.0608856
ALK,2019-12-31,USD,1722000000,407000000,None,180000000,-252000000,423000000,874000000,-43000000,None,769000000,-791000000,-813000000,None,75000000,75000000,None,173000000,173000000,None,None,None,None,-75000000,None,118000000,None,769000000,12993000000,2037000000,221000000,1521000000,72000000,323000000,10956000000,6902000000,3486000000,2065000000,122000000,1943000000,1295000000,2000000,1300000000,121000000,278000000,8662000000,3201000000,146000000,1990000000,235000000,7000000,4197000000,1708000000,1499000000,235000000,1264000000,1506000000,901000000,232000000,4331000000,643000000,5133000000,1000000,123000307,2375000000,8781000000,6406000000,2740000000,1063000000,1252000000,None,7718000000,42000000,-78000000,42000000,78000000,None,-26000000,None,423000000,1016000000,247000000,78000000,769000000,752000000,1094000000,1502000000,Common Stock,Alaska Air Group Inc,"Alaska Air Group is an airline holding company based in SeaTac, Washington, United States.",766421,NYSE,USD,USA,ENERGY & TRANSPORTATION,"AIR TRANSPORTATION, SCHEDULED","19300 INTERNATIONAL BOULEVARD, SEATTLE, WA, US",December,2021-12-31,7248754000,137000000,15.27,1.3,30.19,0,0,3.77,49.38,0.0774,-0.0416,-0.0115,0.141,6176000000,939000000,3.77,0.486,1.35,72.92,15.27,13.83,1.174,1.948,1.356,7.34,1.546,74.25,46.26,54.39,57.59,125912000,2020-03-05,2020-02-14,67.7500,0.1133936
ALB,2019-12-31,USD,719374000,92073000,7438000,-12234000,83071000,213484000,851796000,18220000,46304000,604357000,-1663625000,1042687000,None,0,0,None,235391000,152204000,None,None,1597807000,None,4814000,None,57790000,-40646000,533228000,9860863000,2225109000,613110000,613142000,768984000,804507000,7829112000,4909473000,1908370000,1933407000,354622000,1578785000,568099000,579813000,32000,162813000,213061000,5928613000,1408996000,574138000,None,211109000,210473000,4622060000,58888000,3050257000,187336000,2862921000,3050257000,624385000,754536000,3932250000,None,2943478000,1061000,106040000,1257778000,3589427000,2331649000,2331649000,666123000,533368000,58287000,627314000,None,-30317000,-78660000,30317000,-32229000,-45478000,183300000,27747000,621389000,88161000,57695000,533228000,488175000,666123000,679453000,Common Stock,Albemarle Corporation,"Albemarle Corporation is a fine chemical manufacturing company based in Charlotte, North Carolina.",915913,NYSE,USD,USA,LIFE SCIENCES,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS","4250 CONGRESS STREET, SUITE 900, CHARLOTTE, NC, US",December,2021-12-31,22465251000,848804000,181.08,1.284,48.07,1.56,0.0085,1.06,28.73,0.0372,0.179,0.0347,0.0389,3327957000,1008471000,1.06,3.525,0.017,245.9,181.08,33.11,6.75,3.991,7.37,54.63,1.527,291.01,132.74,223.76,217.29,117037000,2022-01-03,2021-12-16,73.0400,-0.0522901
ARE,2019-12-31,USD,683857000,163865000,None,39012000,76177000,5328000,3484319000,897000,None,404047000,-3641320000,2927482000,-950000000,None,9240000,None,451200000,447029000,4141000,1216445000,7777169000,None,1207205000,None,-29441000,540000,363165000,18390503000,242689000,189681000,189681000,None,None,938496000,23031000,None,281650000,281650000,None,15190928000,346890000,None,64332000,16135932000,8224025000,615127000,None,None,None,384000000,6044127000,466581000,6777479000,4797000,6044127000,6777479000,32133000,86078000,8865826000,None,None,1208000,120800315,2138766000,2806701000,667935000,445492000,1473031000,108823000,None,665735000,None,-173675000,31108000,173675000,1516884000,47570000,None,544612000,404047000,None,221245000,1677814000,363851000,1473031000,2017643000,Common Stock,Alexandria Real Estate Equities Inc,"Alexandria Real Estate Equities, Inc. is an American real estate investment trust that invests in office buildings and laboratories leased to tenants in the life science and technology industries.",1035443,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,"26 NORTH EUCLID AVENUE, PASADENA, CA, US",December,2021-12-31,30977761000,1296609000,50.7,844.2,102.44,4.48,0.0238,3.82,14.47,0.269,0.249,0.0125,0.0403,2126405000,1502850000,3.82,-0.856,0.262,231.45,50.7,51.55,14.57,1.834,18.24,23.83,0.843,224.95,150.77,202.32,198.09,159943000,2022-01-14,2021-12-30,161.5800,0.4021173
ALGN,2018-12-31,USD,747270000,71746000,None,36710000,210812000,78990000,149707000,121014000,58269000,442776000,-350444000,-485540000,None,399999000,399999000,None,None,None,None,17907000,None,None,-382092000,None,-86432000,2282000,400235000,2052458000,1302479000,636899000,833819000,55641000,439009000,694402000,521329000,171727000,81949000,17920000,64029000,261057000,64137000,196920000,6511000,26987000,799567000,692073000,64256000,410189000,None,None,29486000,None,None,None,None,None,222240000,29486000,1252891000,None,378143000,8000,79778000,1447867000,1966492000,518625000,518625000,466564000,852404000,128899000,981303000,None,8576000,8576000,None,1960892000,-8489000,None,48700000,457958000,57723000,None,400235000,396890000,466564000,515264000,Common Stock,Align Technology Inc,"Align Technology is a manufacturer of 3D digital scanners and the Invisalign clear aligners used in orthodontics. It is headquartered in San Jose, California.",1097149,NASDAQ,USD,USA,LIFE SCIENCES,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES","2820 ORCHARD PARKWAY, SAN JOSE, CA, US",December,2021-12-31,40416948000,1081921000,52.9,2.2,46.0,0,0,9.69,50.09,0.195,0.247,0.113,0.225,3952584000,2935355000,9.69,0.205,0.236,650.67,52.9,39.37,10.23,10.85,9.68,39.18,1.673,737.45,432.09,545.98,622.19,78853000,None,None,209.4300,-0.0574283
ALLE,2019-12-31,USD,488200000,146200000,None,-6600000,45800000,78100000,65600000,6000000,-5400000,402100000,-77600000,-342200000,-200000,226000000,226000000,None,0,100600000,None,None,0,None,-219500000,None,68400000,None,401800000,2967200000,1001800000,355300000,355300000,269900000,329800000,1964300000,291400000,494600000,1384200000,510900000,873300000,18200000,18200000,None,29200000,177300000,2206800000,507000000,221000000,None,100000,100000,1755400000,None,2879000000,100000,1427600000,2879000000,173900000,76700000,757400000,None,975100000,900000,92723682,435700000,2763400000,2327700000,1601700000,565100000,681300000,54700000,810800000,1800000,-56000000,1800000,56000000,2819400000,-3800000,47100000,31200000,474900000,73100000,58700000,402100000,406700000,530900000,562100000,Common Stock,Allegion plc,"Allegion plc is an American-Irish provider based in Dublin of security products, for homes and businesses. It comprises thirty one global brands, including CISA, Interflex, LCN, Schlage and Von Duprin.",1579241,NYSE,USD,USA,TRADE & SERVICES,"SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES","BLOCK D IVEAGH COURT, HARCOURT ROAD, DUBLIN 2, IE",December,2021-12-31,10155319000,613300000,21.55,1.872,8.61,1.44,0.0142,5.34,31.89,0.169,0.189,0.111,0.606,2867400000,1204900000,5.34,0.246,-0.025,143.85,21.55,20.28,3.542,13.27,3.876,16.91,1.152,147.91,106.57,123.44,133.02,88230000,2022-03-31,2022-03-15,124.5400,0.5624137
LNT,2019-12-31,USD,660000000,267900000,None,-40300000,499600000,567000000,1741800000,471700000,None,567400000,-1287000000,619000000,-104000000,None,None,None,337700000,337000000,None,390000000,950000000,None,390300000,None,-7800000,None,567000000,16701000000,876000000,16000000,16300000,227300000,402100000,1830300000,13527000000,None,None,None,None,606000000,468000000,300000,144000000,1830000000,11496000000,2054000000,422000000,None,996600000,337400000,7541500000,None,6190000000,657000000,5533000000,6527600000,356000000,299000000,5205000000,None,2766000000,2000000,245022800,2455400000,3648000000,1192300000,481000000,778000000,136800000,None,1423100000,None,-272900000,100000,273000000,3647700000,-15000000,None,567000000,636000000,69000000,272900000,557200000,567000000,909000000,1476000000,Common Stock,Alliant Energy Corporation,"Alliant Energy is a public utility holding company headquartered in Madison, Wisconsin providing power in Iowa and Wisconsin.",352541,NASDAQ,USD,USA,ENERGY & TRANSPORTATION,ELECTRIC & OTHER SERVICES COMBINED,"4902 NORTH BILTMORE LANE, SUITE 1000, MADISON, WI, US",December,2021-12-31,14495220000,1443000000,22.0,3.201,23.91,1.61,0.0306,2.63,14.66,0.18,0.214,0.0271,0.111,3669000000,1556000000,2.63,0.381,0.135,61.67,22.0,20.62,3.951,2.389,5.91,14.12,0.414,61.92,45.09,59.27,58.19,250479000,2022-02-15,2022-01-28,54.7200,0.2951479
ALL,2019-12-31,USD,5129000000,24310000000,None,343000000,64000000,769000000,433000000,21000000,None,32588000000,-2807000000,-2483000000,None,1735000000,2867000000,1132000000,787000000,653000000,134000000,None,491000000,1414000000,-1333000000,None,-161000000,None,4847000000,119950000000,4598000000,338000000,4598000000,None,None,10187000000,1145000000,2600000000,481000000,481000000,2545000000,88362000000,8078000000,4260000000,74895000000,-58933000000,93952000000,124000000,None,None,None,None,1154000000,None,6631000000,None,None,6631000000,80409000000,77020000000,25998000000,29746000000,48074000000,9000000,319000000,38201000000,44675000000,6474000000,32188000000,32216000000,105000000,None,5985000000,-277000000,-327000000,None,327000000,39934000000,6000000,326000000,126000000,6089000000,1242000000,327000000,32588000000,6679000000,6416000000,6542000000,Common Stock,The Allstate Corporation,"The Allstate Corporation is an American insurance company, headquartered in Northfield Township, Illinois.",899051,NYSE,USD,USA,FINANCE,"FIRE, MARINE & CASUALTY INSURANCE","2775 SANDERS ROAD, NORTHBROOK, IL, US",December,2021-12-31,34562220000,8085000000,25.0,3.12,82.59,3.24,0.0281,4.967,171.6,0.0316,0.138,0.0388,0.186,50588000000,13969000000,4.967,-0.676,0.187,131.92,25.0,11.86,0.683,1.403,0.841,-,0.815,137.65,104.71,120.49,126.14,278346000,2022-01-03,2022-02-25,112.4500,0.3608859
GOOGL,2019-12-31,USD,54520000000,1661000000,None,7635000000,4961000000,11781000000,23548000000,4340000000,None,34343000000,-29491000000,-23209000000,None,18396000000,18396000000,None,None,None,None,None,None,None,-18396000000,None,1820000000,None,34343000000,275909000000,152578000000,18498000000,119675000000,999000000,27492000000,123331000000,73646000000,30561000000,22603000000,1979000000,20624000000,119195000000,14378000000,101177000000,4412000000,2342000000,74467000000,45221000000,5561000000,2266000000,1199000000,0,19032000000,685000000,4685000000,0,3958000000,4685000000,36553000000,2534000000,201442000000,None,152122000000,50552000000,688335000,89961000000,161857000000,71896000000,71896000000,34231000000,28015000000,26018000000,54033000000,None,-100000000,2427000000,100000000,162263000000,102000000,None,11781000000,39625000000,5282000000,100000000,34343000000,35447000000,39725000000,51506000000,Common Stock,Alphabet Inc,"Alphabet Inc. is an American multinational conglomerate headquartered in Mountain View, California. It was created through a restructuring of Google on October 2, 2015, and became the parent company of Google and several former Google subsidiaries. The two co-founders of Google remained as controlling shareholders, board members, and employees at Alphabet. Alphabet is the world's fourth-largest technology company by revenue and one of the world's most valuable companies.",1652044,NASDAQ,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","1600 AMPHITHEATRE PARKWAY, MOUNTAIN VIEW, CA, US",December,2021-12-31,1777366204000,91144004000,23.97,0.916,380.04,0,0,112.2,385.89,0.295,0.305,0.145,0.321,257637007000,146698000000,112.2,0.377,0.324,3454.77,23.97,22.83,6.9,6.85,6.26,15.58,1.07,3030.93,1994,2773.8,2713.43,300755000,None,None,1339.3900,0.281762
GOOG,2019-12-31,USD,54520000000,1661000000,None,7635000000,4961000000,11781000000,23548000000,4340000000,None,34343000000,-29491000000,-23209000000,None,18396000000,18396000000,None,None,None,None,None,None,None,-18396000000,None,1820000000,None,34343000000,275909000000,152578000000,18498000000,119675000000,999000000,27492000000,123331000000,73646000000,30561000000,22603000000,1979000000,20624000000,119195000000,14378000000,101177000000,4412000000,2342000000,74467000000,45221000000,5561000000,2266000000,1199000000,0,19032000000,685000000,4685000000,0,3958000000,4685000000,36553000000,2534000000,201442000000,None,152122000000,50552000000,688335000,89961000000,161857000000,71896000000,71896000000,34231000000,28015000000,26018000000,54033000000,None,-100000000,2427000000,100000000,162263000000,102000000,None,11781000000,39625000000,5282000000,100000000,34343000000,35447000000,39725000000,51506000000,Common Stock,Alphabet Inc,"Alphabet Inc. is an American multinational conglomerate headquartered in Mountain View, California. It was created through a restructuring of Google on October 2, 2015, and became the parent company of Google and several former Google subsidiaries. The two co-founders of Google remained as controlling shareholders, board members, and employees at Alphabet. Alphabet is the world's fourth-largest technology company by revenue and one of the world's most valuable companies.",1652044,NASDAQ,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","1600 AMPHITHEATRE PARKWAY, MOUNTAIN VIEW, CA, US",December,2021-12-31,1778393547000,91144004000,23.98,0.916,380.04,0,0,112.2,385.89,0.295,0.305,0.145,0.321,257637007000,146698000000,112.2,0.377,0.324,3506.11,23.98,22.88,6.9,6.85,6.26,15.58,1.07,3042,2010,2775.53,2739.73,315639000,None,None,1337.0200,0.2910459
MO,2018-12-31,USD,7837000000,3282000000,None,-42000000,-34000000,226000000,246000000,8000000,-42000000,-1298000000,-2398000000,-4712000000,-12800000000,845000000,845000000,None,6069000000,6069000000,None,None,16265000000,None,-845000000,None,727000000,None,6963000000,55459000000,4299000000,1333000000,14133000000,2331000000,142000000,38582000000,1938000000,3012000000,17475000000,12279000000,5196000000,30496000000,17696000000,12800000000,326000000,1251000000,40631000000,21193000000,399000000,288000000,13848000000,12704000000,14445000000,None,13042000000,1144000000,11898000000,25746000000,6946000000,254000000,14787000000,33524000000,43962000000,935000000,1874057595,12254000000,24699000000,8061000000,7373000000,9115000000,79000000,252000000,974000000,None,-665000000,32000000,697000000,25364000000,890000000,189000000,38000000,9337000000,2374000000,697000000,6967000000,6721000000,10034000000,10072000000,Common Stock,Altria Group Inc,"Altria Group, Inc. (previously known as Philip Morris Companies, Inc.) is an American corporation and one of the world's largest producers and marketers of tobacco, cigarettes and related products. It operates worldwide and is headquartered in unincorporated Henrico County, Virginia, just outside the city of Richmond.",764180,NYSE,USD,USA,MANUFACTURING,CIGARETTES,"6601 WEST BROAD STREET, RICHMOND, VA, US",December,2021-12-31,93857309000,12164000000,38.53,8.76,1.765,3.52,0.0726,1.336,11.44,0.117,0.565,0.171,0.364,21110999000,13940000000,1.336,-0.149,0.006,54.08,38.53,10.78,4.446,27.3,5.58,22.42,0.637,52.17,40.96,49.42,47.96,1823180000,2022-01-10,2021-12-22,49.3900,-0.3083602
AMZN,2019-12-31,USD,38514000000,4008000000,None,9904000000,3278000000,21789000000,16861000000,-7681000000,3278000000,11588000000,-24281000000,-10066000000,None,None,None,None,None,None,None,None,2273000000,None,None,None,4237000000,70000000,11588000000,225248000000,96334000000,36092000000,55021000000,20497000000,20816000000,190405000000,72705000000,46975000000,18803000000,4049000000,14754000000,64288000000,2169000000,18929000000,276000000,16314000000,163188000000,87812000000,47183000000,20390000000,14330000000,1307000000,77376000000,17095000000,24820000000,1305000000,23414000000,24820000000,32439000000,12171000000,62060000000,1837000000,31220000000,5000000,498000000,67626000000,278902000000,211276000000,165536000000,14541000000,35081000000,35931000000,46941000000,832000000,-1600000000,832000000,1600000000,280502000000,203000000,15150000000,10659000000,13962000000,2374000000,1600000000,11588000000,11637000000,15562000000,26221000000,Common Stock,Amazon.com Inc,"Amazon.com, Inc. is an American multinational technology company which focuses on e-commerce, cloud computing, digital streaming, and artificial intelligence. It is one of the Big Five companies in the U.S. information technology industry, along with Google, Apple, Microsoft, and Facebook. The company has been referred to as one of the most influential economic and cultural forces in the world, as well as the world's most valuable brand.",1018724,NASDAQ,USD,USA,TRADE & SERVICES,RETAIL-CATALOG & MAIL-ORDER HOUSES,"410 TERRY AVENUE NORTH, SEATTLE, WA, US",December,2021-12-31,1565087105000,59174998000,47.46,2.724,271.6,0,0,64.81,928.5,0.071,0.053,0.0419,0.288,469822013000,197478000000,64.81,0.975,0.094,4100.54,47.46,52.63,3.331,11.23,3.349,21.19,1.127,3773.08,2707.04,3171.98,3351.88,508844000,None,None,1847.8400,0.2302776
